"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","none"
DAVIS.A,19940123,2359,0.51,,60,48,,,,,,,53,51,,231,0.05,100.0,71.9,
DAVIS.A,19940124,2359,0.71,,55,42,,,,,,,52,51,,150,0.02,99.8,71.4,
DAVIS.A,19940125,2359,0.55,,52,42,,,,,,,51,50,,96,0.01,100.0,88.9,
DAVIS.A,19940126,2359,0.00,,53,44,,,,,,,52,50,,140,0.02,100.0,79.0,
DAVIS.A,19940127,2359,0.00,,57,41,,,,,,,51,49,,297,0.10,95.8,51.0,
DAVIS.A,19940128,2359,0.00,,58,34,,,,,,,51,47,,291,0.07,99.0,42.9,
DAVIS.A,19940129,2359,0.00,,63,34,,,,,,,51,46,,309,0.06,100.0,44.1,
DAVIS.A,19940130,2359,0.00,,57,32,,,,,,,50,47,,207,0.03,100.0,67.0,
DAVIS.A,19940131,2359,0.00,,59,31,,,,,,,50,46,,309,0.09,97.3,34.9,
DAVIS.A,19940201,2359,0.00,,58,30,,,,,,,49,45,,211,0.03,100.0,51.9,
DAVIS.A,19940202,2359,0.00,,55,32,,,,,,,48,45,,179,0.04,97.0,45.8,
DAVIS.A,19940203,2359,0.00,,58,39,,,,,,,49,46,,207,0.05,99.6,49.1,
DAVIS.A,19940204,2359,0.00,,61,37,,,,,,,51,47,,312,0.07,99.9,47.4,
DAVIS.A,19940205,2359,0.00,,54,33,,,,,,,49,46,,172,0.03,98.8,69.9,
DAVIS.A,19940206,2359,1.14,,52,45,,,,,,,50,48,,53,,100.0,87.6,
DAVIS.A,19940207,2359,0.35,,57,49,,,,,,,52,49,,150,0.02,99.8,82.2,
DAVIS.A,19940208,2359,0.00,,56,37,,,,,,,52,49,,289,0.08,98.7,53.2,
DAVIS.A,19940209,2359,0.00,,60,33,,,,,,,51,47,,300,0.06,95.5,60.8,
DAVIS.A,19940210,2359,0.04,,59,41,,,,,,,52,50,,207,0.05,99.7,59.8,
DAVIS.A,19940211,2359,0.00,,56,38,,,,,,,50,48,,363,0.12,79.1,39.1,
DAVIS.A,19940212,2359,0.00,,58,32,,,,,,,51,46,,364,0.07,95.3,46.1,
DAVIS.A,19940213,2359,0.00,,64,32,,,,,,,50,45,,329,0.06,94.3,38.0,
DAVIS.A,19940214,2359,0.00,,63,33,,,,,,,51,45,,362,0.07,98.8,43.6,
DAVIS.A,19940215,2359,0.00,,56,38,,,,,,,51,47,,177,0.03,100.0,74.1,
DAVIS.A,19940216,2359,0.04,,64,43,,,,,,,52,48,,274,0.08,97.8,48.8,
DAVIS.A,19940217,2359,0.47,,56,43,,,,,,,51,50,,245,0.06,97.3,71.7,
DAVIS.A,19940218,2359,0.00,,55,36,,,,,,,51,48,,306,0.07,98.8,61.9,
DAVIS.A,19940219,2359,0.71,,46,35,,,,,,,49,47,,78,0.01,99.8,88.8,
DAVIS.A,19940220,2359,0.00,,58,40,,,,,,,51,46,,352,0.08,100.0,55.6,
DAVIS.A,19940221,2359,0.00,,57,37,,,,,,,51,48,,229,0.04,97.7,64.6,
DAVIS.A,19940222,2359,0.00,,57,35,,,,,,,50,46,,394,0.10,95.2,50.9,
DAVIS.A,19940223,2359,0.00,,61,34,,,,,,,51,46,,378,0.08,97.4,49.7,
DAVIS.A,19940224,2359,0.00,,67,36,,,,,,,53,47,,400,0.09,100.0,45.8,
DAVIS.A,19940225,2359,0.00,,64,38,,,,,,,53,48,,299,0.07,100.0,66.9,
DAVIS.A,19940226,2359,0.39,,57,49,,,,,,,53,51,,120,0.01,100.0,92.0,
DAVIS.A,19940227,2359,0.00,,65,49,,,,,,,56,52,,316,0.07,98.9,61.8,
DAVIS.A,19940228,2359,0.00,,74,50,,,,,,,56,52,,419,0.12,94.9,50.1,
DAVIS.A,19940301,2359,0.00,,75,41,,,,,,,58,52,,399,0.09,100.0,49.2,
DAVIS.A,19940302,2359,0.00,,74,45,,,,,,,58,52,,433,0.10,100.0,48.5,
DAVIS.A,19940303,2359,0.00,,73,45,,,,,,,58,53,,314,0.08,100.0,58.5,
DAVIS.A,19940304,2359,0.00,,72,45,,,,,,,59,54,,331,0.08,100.0,54.7,
DAVIS.A,19940305,2359,0.00,,64,48,,,,,,,59,55,,349,0.08,100.0,66.6,
DAVIS.A,19940306,2359,0.00,,70,47,,,,,,,57,54,,453,0.18,99.3,38.2,
DAVIS.A,19940307,2359,0.00,,74,45,,,,,,,58,53,,470,0.18,88.3,30.3,
DAVIS.A,19940308,2359,0.00,,73,37,,,,,,,59,52,,440,0.11,100.0,46.5,
DAVIS.A,19940309,2359,0.00,,65,42,,,,,,,58,53,,384,0.09,100.0,68.4,
DAVIS.A,19940310,2359,0.00,,69,41,,,,,,,59,54,,382,0.10,100.0,63.4,
DAVIS.A,19940311,2359,0.00,,69,41,,,,,,,57,54,,482,0.20,95.1,32.8,
DAVIS.A,19940312,2359,0.00,,76,47,,,,,,,58,53,,499,0.23,64.0,22.5,
DAVIS.A,19940313,2359,0.00,,77,37,,,,,,,60,52,,490,0.14,89.4,26.6,
DAVIS.A,19940314,2359,0.00,,76,40,,,,,,,61,53,,470,0.13,93.9,39.4,
DAVIS.A,19940315,2359,0.00,,71,43,,,,,,,59,54,,408,0.13,88.9,35.5,
DAVIS.A,19940316,2359,0.00,,64,41,,,,,,,58,56,,290,0.08,94.2,55.8,
DAVIS.A,19940317,2359,0.00,,68,36,,,,,,,58,52,,475,0.14,97.4,35.7,
DAVIS.A,19940318,2359,0.00,,64,46,,,,,,,58,54,,454,0.14,89.6,55.5,
DAVIS.A,19940319,2359,0.00,,64,40,,,,,,,58,53,,462,0.12,99.6,44.3,
DAVIS.A,19940320,2359,0.00,,69,35,,,,,,,59,51,,521,0.15,89.0,36.6,
DAVIS.A,19940321,2359,0.00,,63,40,,,,,,,58,53,,456,0.13,92.4,52.2,
DAVIS.A,19940322,2359,0.00,,58,36,,,,,,,56,52,,444,0.14,72.9,35.8,
DAVIS.A,19940323,2359,0.00,,57,32,,,,,,,56,50,,413,0.12,93.6,41.8,
DAVIS.A,19940324,2359,0.00,,66,35,,,,,,,56,51,,419,0.14,82.0,34.3,
DAVIS.A,19940325,2359,0.08,,62,41,,,,,,,58,53,,375,0.09,99.5,52.3,
DAVIS.A,19940326,2359,0.00,,71,37,,,,,,,60,52,,508,0.13,100.0,42.5,
DAVIS.A,19940327,2359,0.00,,72,37,,,,,,,61,54,,501,0.14,100.0,46.2,
DAVIS.A,19940328,2359,0.00,,71,45,,,,,,,61,55,,465,0.14,95.7,34.5,
DAVIS.A,19940329,2359,0.00,,69,41,,,,,,,60,55,,320,0.09,96.8,36.8,
DAVIS.A,19940330,2359,0.00,,72,45,,,,,,,62,55,,566,0.17,100.0,37.4,
DAVIS.A,19940331,2359,0.00,,75,41,,,,,,,61,55,,576,0.20,90.6,16.8,
DAVIS.A,19940401,2359,0.00,,78,43,,,,,,,70,54,,544,0.21,81.1,28.2,
DAVIS.A,19940402,2359,0.00,,73,44,,,,,,,67,63,,387,0.11,96.2,51.1,
DAVIS.A,19940403,2359,0.00,,75,45,,,,,,,67,62,,517,0.16,99.8,37.6,
DAVIS.A,19940404,2359,0.00,,77,45,,,,,,,64,60,,603,0.28,84.3,10.0,
DAVIS.A,19940405,2359,0.04,,73,45,,,,,,,63,58,,415,0.15,87.7,21.5,
DAVIS.A,19940406,2359,0.00,,66,44,,,,,,,61,59,,323,0.10,87.8,44.8,
DAVIS.A,19940407,2359,0.00,,67,39,,,,,,,62,57,,493,0.15,92.8,36.4,
DAVIS.A,19940408,2359,0.24,,56,48,,,,,,,62,59,,192,0.03,99.7,70.9,
DAVIS.A,19940409,2359,0.00,,64,42,,,,,,,63,58,,512,0.13,100.0,48.7,
DAVIS.A,19940410,2359,0.00,,73,42,,,,,,,62,58,,622,0.25,91.0,24.2,
DAVIS.A,19940411,2359,0.00,,77,44,,,,,,,65,57,,617,0.19,73.2,25.3,
DAVIS.A,19940412,2359,0.00,,80,45,,,,,,,66,32,,332,0.19,92.5,20.2,
DAVIS.A,19940413,2359,0.00,,78,43,,,,,,,66,59,,612,0.19,92.2,34.2,
DAVIS.A,19940414,2359,0.00,,85,48,,,,,,,65,60,,640,0.26,93.9,19.4,
DAVIS.A,19940415,2359,0.00,,83,48,,,,,,,77,60,,637,0.22,85.0,29.7,
DAVIS.A,19940416,2359,0.00,,75,52,,,,,,,72,68,,526,0.18,93.3,42.6,
DAVIS.A,19940417,2359,0.00,,80,48,,,,,,,72,66,,616,0.21,93.1,36.9,
DAVIS.A,19940418,2359,0.00,,84,48,,,,,,,73,66,,628,0.22,92.6,37.1,
DAVIS.A,19940419,2359,0.00,,78,49,,,,,,,72,66,,666,0.21,94.4,40.0,
DAVIS.A,19940420,2359,0.00,,79,43,,,,,,,72,65,,671,0.22,92.6,38.0,
DAVIS.A,19940421,2359,0.00,,76,48,,,,,,,71,65,,654,0.21,85.5,37.2,
DAVIS.A,19940422,2359,0.00,,69,45,,,,,,,71,64,,666,0.22,86.1,37.7,
DAVIS.A,19940423,2359,0.04,,58,46,,,,,,,67,63,,254,0.06,91.7,66.2,
DAVIS.A,19940424,2359,0.00,,62,44,,,,,,,66,62,,408,0.12,97.7,52.6,
DAVIS.A,19940425,2359,0.43,,59,45,,,,,,,63,61,,343,0.08,98.8,72.3,
DAVIS.A,19940426,2359,0.00,,70,47,,,,,,,66,61,,683,0.21,98.1,37.1,
DAVIS.A,19940427,2359,0.00,,71,45,,,,,,,67,62,,568,0.16,95.3,45.8,
DAVIS.A,19940428,2359,0.00,,78,45,,,,,,,69,62,,693,0.22,97.3,23.9,
DAVIS.A,19940429,2359,0.00,,70,49,,,,,,,67,63,,578,0.19,90.6,52.0,
DAVIS.A,19940430,2359,0.00,,72,46,,,,,,,69,62,,679,0.21,96.3,37.7,
DAVIS.A,19940501,2359,0.00,,74,42,,,,,,,69,62,,647,0.20,98.5,42.9,
DAVIS.A,19940502,2359,0.00,,78,46,,,,,,,70,63,,660,0.21,92.6,34.7,
DAVIS.A,19940503,2359,0.00,,75,53,,,,,,,70,65,,582,0.19,92.9,48.8,
DAVIS.A,19940504,2359,0.00,,75,54,,,,,,,69,65,,484,0.17,90.8,54.5,
DAVIS.A,19940505,2359,0.00,,72,53,,,,,,,70,65,,580,0.13,96.1,41.8,
DAVIS.A,19940506,2359,0.83,,57,51,,,,,,,67,62,,93,0.01,99.5,81.9,
DAVIS.A,19940507,2359,0.16,,68,52,,,,,,,66,61,,432,0.11,100.0,56.8,
DAVIS.A,19940508,2359,0.00,,75,47,,,,,,,70,62,,701,0.21,100.0,57.4,
DAVIS.A,19940509,2359,0.00,,78,50,,,,,,,71,64,,697,0.20,100.0,58.4,
DAVIS.A,19940510,2359,0.00,,84,52,,,,,,,73,66,,656,0.21,99.9,54.4,
DAVIS.A,19940511,2359,0.00,,80,53,,,,,,,73,67,,697,0.23,92.4,51.8,
DAVIS.A,19940512,2359,0.00,,82,52,,,,,,,73,67,,665,0.21,96.9,48.8,
DAVIS.A,19940513,2359,0.00,,91,53,,,,,,,73,67,,735,0.30,92.1,14.7,
DAVIS.A,19940514,2359,0.00,,80,49,,,,,,,74,66,,669,0.26,92.6,38.1,
DAVIS.A,19940515,2359,0.00,,68,50,,,,,,,71,68,,541,0.18,91.9,42.8,
DAVIS.A,19940516,2359,0.00,,67,46,,,,,,,69,66,,453,0.16,90.8,40.6,
DAVIS.A,19940517,830,0.20,R,66,49,,,,,,,69,64,,449,0.10,97.9,49.1,
DAVIS.A,19940518,2359,0.04,,69,47,,,,,,,69,64,,513,0.15,100.0,55.8,
DAVIS.A,19940519,2359,0.00,,66,49,,,,,,,68,65,,581,0.18,94.5,55.1,
DAVIS.A,19940520,2359,0.00,,74,42,,,,,,,74,63,,707,0.21,100.0,39.2,
DAVIS.A,19940521,2359,0.00,,76,48,,,,,,,72,67,,737,0.25,95.2,37.3,
DAVIS.A,19940522,2359,0.00,,81,44,,,,,,,73,66,,735,0.24,98.1,24.9,
DAVIS.A,19940523,2359,0.00,,88,49,,,,,,,74,67,,725,0.26,88.2,31.1,
DAVIS.A,19940524,2359,0.00,,92,52,,,,,,,78,68,,725,0.27,91.7,29.5,
DAVIS.A,19940525,2359,0.00,,83,52,,,,,,,77,71,,725,0.26,91.2,44.0,
DAVIS.A,19940526,2359,0.00,,75,53,,,,,,,74,70,,675,0.23,89.8,50.3,
DAVIS.A,19940527,2359,0.00,,80,50,,,,,,,76,69,,717,0.23,91.2,41.8,
DAVIS.A,19940528,2359,0.00,,86,52,,,,,,,77,70,,728,0.26,89.6,23.5,
DAVIS.A,19940529,2359,0.00,,90,53,,,,,,,77,70,,743,0.27,84.6,27.9,
DAVIS.A,19940530,2359,0.00,,89,57,,,,,,,76,71,,584,0.26,78.7,29.8,
DAVIS.A,19940531,2359,0.00,,79,55,,,,,,,74,70,,727,0.27,84.0,44.2,
DAVIS.A,19940601,2359,0.00,,85,51,,,,,,,75,69,,748,0.26,90.9,21.8,
DAVIS.A,19940602,2359,0.00,,87,53,,,,,,,75,69,,754,0.29,82.9,25.8,
DAVIS.A,19940603,2359,0.00,,84,51,,,,,,,76,68,,759,0.31,80.8,21.4,
DAVIS.A,19940604,2359,0.00,,83,54,,,,,,,76,69,,754,0.28,87.8,27.0,
DAVIS.A,19940605,2359,0.00,,75,51,,,,,,,73,69,,641,0.23,92.3,37.0,
DAVIS.A,19940606,2359,0.00,,75,52,,,,,,,74,68,,680,0.23,95.6,36.8,
DAVIS.A,19940607,2359,0.00,,81,46,,,,,,,72,68,,764,0.29,87.6,15.9,
DAVIS.A,19940608,2359,0.00,,91,55,,,,,,,73,67,,771,0.34,63.8,11.7,
DAVIS.A,19940609,2359,0.00,,96,56,,,,,,,74,68,,753,0.36,73.2,21.5,
DAVIS.A,19940610,2359,0.00,,101,65,,,,,,,77,70,,742,0.33,58.3,18.0,
DAVIS.A,19940611,2359,0.00,,93,59,,,,,,,81,71,,750,0.30,79.5,31.1,
DAVIS.A,19940612,2359,0.00,,86,56,,,,,,,80,75,,700,0.28,87.2,40.2,
DAVIS.A,19940613,2359,0.00,,86,58,,,,,,,78,73,,707,0.32,77.0,31.3,
DAVIS.A,19940614,2359,0.00,,84,53,,,,,,,76,71,,771,0.34,71.1,18.9,
DAVIS.A,19940615,2359,0.00,,79,52,,,,,,,76,70,,768,0.30,70.8,27.1,
DAVIS.A,19940616,2359,0.00,,78,47,,,,,,,76,69,,762,0.25,82.7,30.4,
DAVIS.A,19940617,2359,0.00,,81,49,,,,,,,78,69,,758,0.26,93.3,26.1,
DAVIS.A,19940618,2359,0.00,,87,49,,,,,,,76,70,,767,0.27,89.9,19.4,
DAVIS.A,19940619,2359,0.00,,90,52,,,,,,,78,71,,757,0.30,80.7,16.6,
DAVIS.A,19940620,2359,0.00,,86,54,,,,,,,77,71,,761,0.28,84.2,27.3,
DAVIS.A,19940621,2359,0.00,,87,47,,,,,,,77,70,,762,0.27,95.7,28.8,
DAVIS.A,19940622,2359,0.00,,89,51,,,,,,,77,71,,760,0.30,92.6,21.8,
DAVIS.A,19940623,2359,0.00,,90,53,,,,,,,78,70,,764,0.29,79.5,19.6,
DAVIS.A,19940624,2359,0.00,,90,54,,,,,,,81,71,,681,0.27,79.7,25.4,
DAVIS.A,19940625,2359,0.00,,91,55,,,,,,,79,74,,735,0.29,79.3,16.5,
DAVIS.A,19940626,2359,0.00,,91,55,,,,,,,77,73,,742,0.34,77.1,18.5,
DAVIS.A,19940627,2359,0.00,,97,57,,,,,,,79,72,,704,0.30,75.4,17.4,
DAVIS.A,19940628,730,0.00,,99,53,,,,,,,74,70,,697,0.29,89.6,17.0,
DAVIS.A,19940629,2359,0.00,,96,54,,,,,,,80,73,,766,0.29,88.9,20.2,
DAVIS.A,19940630,2359,0.00,,91,54,,,,,,,79,73,,767,0.28,88.5,28.8,
DAVIS.A,19940701,2359,0.00,,91,54,,,,,,,83,73,,745,0.28,88.4,21.9,
DAVIS.A,19940702,2359,0.00,,89,55,,,,,,,81,76,,719,0.27,87.2,38.7,
DAVIS.A,19940703,2359,0.00,,89,55,,,,,,,81,75,,719,0.26,88.1,39.0,
DAVIS.A,19940704,2359,0.00,,86,54,,,,,,,80,75,,733,0.26,84.5,40.0,
DAVIS.A,19940705,2359,0.00,,88,55,,,,,,,80,74,,725,0.25,86.6,35.2,
DAVIS.A,19940706,2359,0.00,,97,56,,,,,,,80,74,,743,0.32,84.3,14.4,
DAVIS.A,19940707,2359,0.00,,94,55,,,,,,,83,74,,723,0.28,83.7,22.9,
DAVIS.A,19940708,2359,0.00,,95,55,,,,,,,82,76,,730,0.27,86.9,27.3,
DAVIS.A,19940709,2359,0.00,,99,56,,,,,,,81,76,,733,0.29,87.5,17.1,
DAVIS.A,19940710,2359,0.00,,92,52,,,,,,,81,75,,732,0.27,90.8,31.4,
DAVIS.A,19940711,2359,0.00,,93,54,,,,,,,81,75,,723,0.27,88.1,31.0,
DAVIS.A,19940712,2359,0.00,,95,55,,,,,,,80,75,,706,0.28,86.0,27.5,
DAVIS.A,19940713,2359,0.00,,98,55,,,,,,,92,75,,711,0.29,85.8,28.0,
DAVIS.A,19940714,2359,0.00,,97,53,,,,,,,86,80,,702,0.28,89.0,30.0,
DAVIS.A,19940715,2359,0.00,,93,55,,,,,,,84,79,,696,0.29,87.3,34.1,
DAVIS.A,19940716,2359,0.00,,93,54,,,,,,,84,78,,705,0.28,86.2,23.9,
DAVIS.A,19940717,2359,0.00,,100,57,,,,,,,85,78,,710,0.29,80.9,18.5,
DAVIS.A,19940718,2359,0.00,,90,55,,,,,,,83,77,,689,0.28,82.7,35.2,
DAVIS.A,19940719,2359,0.00,,86,58,,,,,,,82,77,,652,0.26,82.5,43.1,
DAVIS.A,19940720,2359,0.00,,84,60,,,,,,,81,76,,576,0.23,81.5,46.4,
DAVIS.A,19940721,2359,0.00,,80,56,,,,,,,79,75,,576,0.22,89.5,50.3,
DAVIS.A,19940722,2359,0.00,,86,60,,,,,,,80,74,,671,0.25,84.8,43.7,
DAVIS.A,19940723,2359,0.00,,83,56,,,,,,,79,74,,686,0.27,89.3,37.5,
DAVIS.A,19940724,2359,0.00,,86,52,,,,,,,80,73,,702,0.24,87.0,36.9,
DAVIS.A,19940725,2359,0.00,,94,52,,,,,,,81,74,,695,0.26,94.1,21.5,
DAVIS.A,19940726,2359,0.00,,96,56,,,,,,,81,75,,678,0.27,82.6,18.0,
DAVIS.A,19940727,2359,0.00,,90,53,,,,,,,80,74,,621,0.22,91.9,34.9,
DAVIS.A,19940728,2359,0.00,,88,54,,,,,,,90,74,,679,0.24,92.3,37.4,
DAVIS.A,19940729,2359,0.00,,91,55,,,,,,,83,78,,642,0.24,92.0,38.4,
DAVIS.A,19940730,2359,0.00,,83,55,,,,,,,82,77,,670,0.25,92.0,43.5,
DAVIS.A,19940731,2359,0.00,,81,54,,,,,,,81,76,,677,0.24,92.3,47.4,
DAVIS.A,19940801,2359,0.00,,83,53,,,,,,,81,75,,669,0.23,95.1,46.1,
DAVIS.A,19940802,845,0.00,,92,51,,,,,,,78,72,,659,0.24,94.4,35.4,
DAVIS.A,19940803,2359,0.00,,92,51,,,,,,,81,75,,699,0.26,94.6,34.6,
DAVIS.A,19940804,2359,0.00,,92,57,,,,,,,81,76,,695,0.26,89.3,36.0,
DAVIS.A,19940805,2359,0.00,,96,52,,,,,,,85,74,,705,0.25,95.1,24.3,
DAVIS.A,19940806,2359,0.00,,100,56,,,,,,,79,73,,705,0.28,87.5,16.7,
DAVIS.A,19940807,2359,0.00,,97,60,,,,,,,79,75,,697,0.30,76.0,26.2,
DAVIS.A,19940808,2359,0.00,,87,56,,,,,,,79,75,,696,0.25,90.1,26.9,
DAVIS.A,19940809,830,0.00,,91,50,,,,,,,77,71,,633,0.25,94.8,18.1,
DAVIS.A,19940810,2359,0.00,,91,53,,,,,,,79,73,,696,0.25,92.3,18.6,
DAVIS.A,19940811,2359,0.00,,96,52,,,,,,,79,73,,695,0.26,87.4,10.9,
DAVIS.A,19940812,2359,0.00,,96,51,,,,,,,86,73,,683,0.26,88.1,18.9,
DAVIS.A,19940813,2359,0.00,,97,52,,,,,,,82,78,,687,0.26,88.5,17.3,
DAVIS.A,19940814,2359,0.00,,99,55,,,,,,,82,77,,669,0.27,83.4,15.2,
DAVIS.A,19940815,2359,0.00,,99,52,,,,,,,81,76,,686,0.26,77.0,14.9,
DAVIS.A,19940816,2359,0.00,,98,52,,,,,,,81,76,,674,0.26,87.3,17.0,
DAVIS.A,19940817,2359,0.00,,96,54,,,,,,,80,76,,666,0.27,84.2,18.9,
DAVIS.A,19940818,2359,0.00,,91,57,,,,,,,82,75,,654,0.26,83.1,23.6,
DAVIS.A,19940819,2359,0.00,,89,53,,,,,,,80,77,,659,0.22,93.0,23.5,
DAVIS.A,19940820,2359,0.00,,90,53,,,,,,,80,76,,654,0.23,92.6,27.8,
DAVIS.A,19940821,2359,0.00,,85,53,,,,,,,79,75,,644,0.24,92.0,38.1,
DAVIS.A,19940822,2359,0.00,,85,53,,,,,,,78,74,,641,0.22,91.4,25.3,
DAVIS.A,19940823,2359,0.00,,87,50,,,,,,,78,74,,635,0.22,93.7,21.8,
DAVIS.A,19940824,2359,0.00,,89,50,,,,,,,78,73,,633,0.22,94.4,19.7,
DAVIS.A,19940825,2359,0.00,,86,51,,,,,,,80,73,,629,0.24,93.1,25.0,
DAVIS.A,19940826,2359,0.00,,88,53,,,,,,,76,71,,531,0.19,94.0,20.4,
DAVIS.A,19940827,2359,0.00,,89,53,,,,,,,76,73,,616,0.24,89.6,28.8,
DAVIS.A,19940828,2359,0.00,,86,53,,,,,,,76,72,,623,0.22,83.8,25.1,
DAVIS.A,19940829,2359,0.00,,91,50,,,,,,,76,72,,607,0.22,91.5,26.5,
DAVIS.A,19940830,2359,0.00,,91,53,,,,,,,77,72,,589,0.22,88.4,30.0,
DAVIS.A,19940831,2359,0.00,,88,53,,,,,,,76,73,,584,0.22,94.2,31.9,
DAVIS.A,19940901,2359,0.00,,83,53,,,,,,,81,72,,579,0.21,90.5,40.5,
DAVIS.A,19940902,2359,0.00,,80,53,,,,,,,77,74,,580,0.22,89.5,39.6,
DAVIS.A,19940903,2359,0.00,,87,50,,,,,,,77,72,,575,0.20,88.6,30.6,
DAVIS.A,19940904,2359,0.00,,93,55,,,,,,,78,73,,574,0.20,87.2,23.3,
DAVIS.A,19940905,2359,0.00,,94,54,,,,,,,77,73,,481,0.17,85.6,20.6,
DAVIS.A,19940906,2359,0.00,,94,55,,,,,,,78,73,,569,0.22,82.4,18.6,
DAVIS.A,19940907,2359,0.00,,85,52,,,,,,,76,73,,538,0.19,92.3,34.5,
DAVIS.A,19940908,745,0.00,,91,52,,,,,,,73,68,,531,0.22,83.9,26.5,
DAVIS.A,19940909,2359,0.00,,81,55,,,,,,,83,71,,575,0.19,86.1,27.0,
DAVIS.A,19940910,2359,0.00,,81,49,,,,,,,80,76,,554,0.20,85.4,34.0,
DAVIS.A,19940911,2359,0.00,,79,47,,,,,,,76,73,,536,0.18,90.1,39.4,
DAVIS.A,19940912,2359,0.00,,79,48,,,,,,,76,72,,523,0.18,90.0,35.0,
DAVIS.A,19940913,2359,0.00,,80,50,,,,,,,75,72,,533,0.18,89.9,36.8,
DAVIS.A,19940914,2359,0.00,,88,49,,,,,,,75,71,,534,0.18,90.7,22.5,
DAVIS.A,19940915,2359,0.00,,93,54,,,,,,,80,71,,527,0.19,72.7,21.2,
DAVIS.A,19940916,2359,0.00,,98,57,,,,,,,78,75,,519,0.20,65.2,15.6,
DAVIS.A,19940917,2359,0.00,,89,57,,,,,,,77,74,,502,0.20,79.4,23.3,
DAVIS.A,19940918,2359,0.00,,85,51,,,,,,,76,73,,462,0.17,89.0,33.9,
DAVIS.A,19940919,2359,0.00,,90,53,,,,,,,76,72,,486,0.19,83.1,22.3,
DAVIS.A,19940920,2359,0.00,,101,55,,,,,,,76,72,,492,0.21,85.9,15.9,
DAVIS.A,19940921,2359,0.00,,98,57,,,,,,,76,72,,493,0.19,82.0,21.0,
DAVIS.A,19940922,2359,0.00,,92,55,,,,,,,76,72,,479,0.17,86.3,29.1,
DAVIS.A,19940923,2359,0.00,,84,60,,,,,,,74,70,,242,0.11,89.2,34.0,
DAVIS.A,19940924,2359,0.00,,87,56,,,,,,,73,69,,462,0.17,95.4,34.7,
DAVIS.A,19940925,2359,0.00,,91,53,,,,,,,74,70,,470,0.16,93.1,20.8,
DAVIS.A,19940926,2359,0.00,,97,56,,,,,,,73,70,,469,0.20,82.4,20.5,
DAVIS.A,19940927,2359,0.00,,84,55,,,,,,,73,70,,262,0.10,85.7,41.5,
DAVIS.A,19940928,2359,0.00,,78,57,,,,,,,72,70,,255,0.10,87.8,41.2,
DAVIS.A,19940929,2359,0.00,,79,53,,,,,,,72,68,,442,0.14,94.3,38.8,
DAVIS.A,19940930,2359,0.00,,86,53,,,,,,,71,69,,435,0.18,78.9,22.0,
DAVIS.A,19941001,2359,0.00,,85,53,,,,,,,72,68,,382,0.13,88.1,30.8,
DAVIS.A,19941002,2359,0.00,,90,53,,,,,,,72,68,,432,0.16,75.9,24.4,
DAVIS.A,19941003,2359,0.00,,80,58,,,,,,,71,68,,422,0.26,79.4,15.0,
DAVIS.A,19941004,2359,0.59,,63,54,,,,,,,68,66,,82,0.01,100.0,61.8,
DAVIS.A,19941005,2359,0.00,,70,49,,,,,,,69,65,,443,0.11,100.0,55.3,
DAVIS.A,19941006,2359,0.00,,77,51,,,,,,,69,66,,450,0.13,99.4,38.6,
DAVIS.A,19941007,2359,0.00,,80,47,,,,,,,69,65,,453,0.12,99.1,33.5,
DAVIS.A,19941008,2359,0.00,,85,49,,,,,,,69,66,,421,0.13,91.0,31.0,
DAVIS.A,19941009,2359,0.00,,85,51,,,,,,,69,66,,391,0.12,84.5,34.5,
DAVIS.A,19941010,2359,0.00,,81,52,,,,,,,69,66,,420,0.16,88.3,27.7,
DAVIS.A,19941011,2359,0.00,,77,46,,,,,,,68,65,,350,0.10,100.0,35.1,
DAVIS.A,19941012,2359,0.00,,74,50,,,,,,,68,65,,381,0.13,83.4,35.4,
DAVIS.A,19941013,2359,0.00,,80,52,,,,,,,67,64,,402,0.23,54.7,18.4,
DAVIS.A,19941014,2359,0.00,,76,52,,,,,,,67,64,,315,0.13,65.5,36.9,
DAVIS.A,19941015,2359,0.00,,71,51,,,,,,,66,63,,427,0.25,50.9,17.8,
DAVIS.A,19941016,2359,0.00,,73,48,,,,,,,64,61,,402,0.19,57.9,21.8,
DAVIS.A,19941017,2359,0.00,,72,42,,,,,,,64,61,,308,0.08,72.1,33.8,
DAVIS.A,19941018,2359,0.00,,76,41,,,,,,,65,60,,393,0.11,77.1,28.9,
DAVIS.A,19941019,2359,0.00,,75,41,,,,,,,65,61,,383,0.11,91.2,24.1,
DAVIS.A,19941020,2359,0.00,,76,38,,,,,,,64,61,,387,0.11,91.9,24.0,
DAVIS.A,19941021,2359,0.00,,80,42,,,,,,,71,60,,382,0.11,75.5,25.0,
DAVIS.A,19941022,2359,0.00,,80,44,,,,,,,67,65,,385,0.12,70.6,27.0,
DAVIS.A,19941023,2359,0.00,,78,43,,,,,,,67,64,,357,0.12,74.8,30.9,
DAVIS.A,19941024,810,0.00,,81,48,,,,,,,64,60,,223,0.11,82.8,31.7,
DAVIS.A,19941025,2359,0.00,,72,44,,,,,,,66,63,,346,0.09,92.0,44.2,
DAVIS.A,19941026,2359,0.00,,74,48,,,,,,,66,63,,264,0.07,92.1,54.4,
DAVIS.A,19941027,2359,0.00,,79,50,,,,,,,67,64,,352,0.10,100.0,43.6,
