"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"01/22/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/23/1996","12","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/24/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/25/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/26/1996","19","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/27/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/28/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/29/1996","14","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/30/1996","25","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/31/1996","24","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/01/1996","21","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/02/1996","16","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/03/1996","26","PM10","West Sacramento-15th Street","06-113-2001","AQS"
"02/04/1996","20","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/05/1996","30","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/06/1996","22","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/07/1996","10","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/08/1996","23","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/09/1996","27","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/10/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/11/1996","25","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/12/1996","21","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/13/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/14/1996","22","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/15/1996","40","PM10","West Sacramento-15th Street","06-113-2001","AQS"
"02/16/1996","24","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/17/1996","29","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/18/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/19/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/20/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/21/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/22/1996","37","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/23/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/24/1996","37","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/25/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/26/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/27/1996","23","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/28/1996","24","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"02/29/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/01/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/02/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/03/1996","20","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/04/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/05/1996","40","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/06/1996","30","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/07/1996","39","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/08/1996","24","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/09/1996","40","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/10/1996","30","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/11/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/12/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/13/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/14/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/15/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/16/1996","45","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/17/1996","38","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/18/1996","40","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/19/1996","34","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"03/20/1996","41","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/21/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/22/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/23/1996","41","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/24/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/25/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/26/1996","37","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/27/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/28/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/29/1996","39","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/30/1996","46","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"03/31/1996","54","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/01/1996","21","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/02/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/03/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/04/1996","39","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/05/1996","41","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/06/1996","71","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/07/1996","90","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"04/08/1996","29","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"04/09/1996","29","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/10/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/11/1996","37","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/12/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/13/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/14/1996","67","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/15/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/16/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/17/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/18/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/19/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/20/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/21/1996","40","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/22/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/23/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/24/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/25/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/26/1996","49","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/27/1996","50","PM10","West Sacramento-15th Street","06-113-2001","AQS"
"04/28/1996","45","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/29/1996","58","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"04/30/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/01/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/02/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/03/1996","84","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/04/1996","80","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/05/1996","61","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"05/06/1996","50","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/07/1996","48","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"05/08/1996","51","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/09/1996","90","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/10/1996","115","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/11/1996","101","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/12/1996","58","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/13/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/14/1996","16","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"05/15/1996","21","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/16/1996","39","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/17/1996","30","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/18/1996","40","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/19/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/20/1996","46","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/21/1996","26","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/22/1996","51","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/23/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/24/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/25/1996","40","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/26/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/27/1996","50","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/28/1996","48","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/29/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"05/30/1996","71","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"05/31/1996","54","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/01/1996","61","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/02/1996","133","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/03/1996","156","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/04/1996","100","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/05/1996","122","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/06/1996","115","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/07/1996","112","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/08/1996","133","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/09/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/10/1996","54","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/11/1996","97","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/12/1996","58","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/13/1996","46","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/14/1996","143","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/15/1996","74","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/16/1996","38","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/17/1996","54","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/18/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/19/1996","46","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/20/1996","50","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/21/1996","49","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/22/1996","90","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/23/1996","41","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/24/1996","31","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"06/25/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/26/1996","29","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/27/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/28/1996","64","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/29/1996","54","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"06/30/1996","77","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/01/1996","197","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/02/1996","112","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/03/1996","42","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/04/1996","50","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/05/1996","97","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/06/1996","126","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/07/1996","100","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/08/1996","71","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/09/1996","105","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/10/1996","112","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/11/1996","87","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/12/1996","90","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/13/1996","133","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/14/1996","71","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/15/1996","45","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/16/1996","44","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/17/1996","32","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/18/1996","47","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/19/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/20/1996","50","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"07/21/1996","126","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/22/1996","126","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/23/1996","80","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/24/1996","105","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/25/1996","133","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/26/1996","47","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/27/1996","58","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/28/1996","100","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/29/1996","71","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/30/1996","122","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"07/31/1996","49","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/01/1996","50","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/02/1996","101","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/03/1996","50","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/04/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/05/1996","28","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/06/1996","80","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/07/1996","93","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/08/1996","154","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/09/1996","161","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/10/1996","147","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/11/1996","58","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/12/1996","115","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/13/1996","143","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/14/1996","97","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/15/1996","67","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/16/1996","97","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/17/1996","50","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/18/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/19/1996","49","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"08/20/1996","61","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/21/1996","71","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/22/1996","119","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/23/1996","147","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/24/1996","100","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/25/1996","61","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/26/1996","43","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/27/1996","45","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/28/1996","112","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"08/29/1996","101","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/30/1996","147","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"08/31/1996","87","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/01/1996","100","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/02/1996","67","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/03/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/04/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/05/1996","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/06/1996","44","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/07/1996","100","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/08/1996","115","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/09/1996","115","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/10/1996","93","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/11/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/12/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/13/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/14/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/15/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/16/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/17/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/18/1996","62","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"09/19/1996","51","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/20/1996","51","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/21/1996","43","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/22/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/23/1996","42","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/24/1996","54","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/25/1996","67","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/26/1996","47","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/27/1996","61","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"09/28/1996","100","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/29/1996","105","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"09/30/1996","41","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"10/01/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/02/1996","44","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"10/03/1996","84","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/04/1996","48","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"10/05/1996","50","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/06/1996","54","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"10/07/1996","43","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"10/08/1996","77","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/09/1996","41","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"10/10/1996","32","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"10/11/1996","43","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/12/1996","25","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"10/13/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/14/1996","39","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/15/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/16/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/17/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/18/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/19/1996","36","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/20/1996","33","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/21/1996","41","NO2","Davis-UCD Campus","06-113-0004","AQS"
"10/22/1996","38","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/23/1996","35","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/24/1996","31","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"10/25/1996","32","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/26/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/27/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/28/1996","28","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/29/1996","25","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"10/30/1996","29","NO2","Davis-UCD Campus","06-113-0004","AQS"
"10/31/1996","26","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/01/1996","23","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/02/1996","29","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/03/1996","24","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/04/1996","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/05/1996","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/06/1996","42","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/07/1996","42","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/08/1996","48","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/09/1996","33","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/10/1996","28","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/11/1996","61","PM10","West Sacramento-15th Street","06-113-2001","AQS"
"11/12/1996","52","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/13/1996","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/14/1996","27","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/15/1996","36","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/16/1996","26","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"11/17/1996","23","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"11/18/1996","21","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/19/1996","15","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"11/20/1996","18","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/21/1996","20","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/22/1996","50","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/23/1996","27","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"11/24/1996","37","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/25/1996","22","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/26/1996","25","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/27/1996","28","NO2","Davis-UCD Campus","06-113-0004","AQS"
"11/28/1996","26","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/29/1996","29","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"11/30/1996","24","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/01/1996","30","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"12/02/1996","25","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"12/03/1996","22","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/04/1996","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/05/1996","19","PM10","West Sacramento-15th Street","06-113-2001","AQS"
"12/06/1996","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/07/1996","29","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/08/1996","17","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/09/1996","19","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/10/1996","21","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/11/1996","18","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/12/1996","23","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/13/1996","27","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/14/1996","27","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/15/1996","23","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/16/1996","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/17/1996","28","PM10","West Sacramento-15th Street","06-113-2001","AQS"
"12/18/1996","19","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/19/1996","28","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/20/1996","30","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/21/1996","19","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/22/1996","27","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/23/1996","19","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"12/24/1996","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/25/1996","23","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/26/1996","19","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"12/27/1996","19","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"12/28/1996","16","NO2","Davis-UCD Campus","06-113-0004","AQS"
"12/29/1996","19","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"12/30/1996","15","Ozone","Woodland-Sutter St.","06-113-0005","AQS"
"12/31/1996","19","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/01/1997","17","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/02/1997","24","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/03/1997","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/04/1997","20","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/05/1997","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/06/1997","30","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/07/1997","26","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/08/1997","31","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/09/1997","17","CO","Davis-UCD Campus","06-113-0004","AQS"
"01/10/1997","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/11/1997","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/12/1997","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/13/1997","34","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/14/1997","25","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/15/1997","31","Ozone","Davis-UCD Campus","06-113-0004","AQS"
"01/16/1997","33","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/17/1997","20","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/18/1997","17","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/19/1997","32","PM10","Woodland-Sutter St.","06-113-0005","AQS"
"01/20/1997","25","NO2","Davis-UCD Campus","06-113-0004","AQS"
"01/21/1997","23","Ozone","Davis-UCD Campus","06-113-0004","AQS"
